Order Year,Order Month,Order Quarter,Region,Product Category,Product_Group,Price_Tier,Sales,Quantity,Discount,Profit,Profit Margin,Shipping Cost,Browsing Time (min),Average_Order_Value,Discount_Level,Profit_Margin_Level,LTV_Proxy,Education_Level,Is_Holiday_Season,Purchase_Frequency,Season
2024,1,Q1,西北,服装,产品17,低价,431.26327241467743,4,0.1591272660981728,48.68789914193564,22.75180841063774,43.262032745116585,36.2443627007083,107.81581810366936,中等折扣,高利润,529.3834658999115,高等教育,True,高频,冬
2023,10,Q4,华北,食品,产品35,中价,3647.743024987314,9,0.198835719823099,642.1582901278944,49.15090380701978,36.78659473326384,18.47712138950348,405.304780554146,中等折扣,超高利润,5440.641690326102,高等教育,False,高频,秋
2023,3,Q1,西北,家居,产品19,低价,4651.1590073706375,6,0.1770512320949232,60.09088513981592,39.15626216230413,18.07155316504646,10.335936832942426,775.1931678951063,中等折扣,超高利润,6472.379021882306,中等教育,False,低频,春
2024,8,Q3,华南,食品,产品20,中价,2209.625522473881,3,0.1268107708581518,927.0171622299232,28.016647105477247,12.432784978330153,41.0943582796985,736.541840824627,中等折扣,高利润,2828.6885074579463,高等教育,True,中频,夏
2024,6,Q2,华北,美妆,产品36,高价,683.7892927806361,6,0.0602631540420684,962.014944059054,33.98118967003748,46.4645133061004,42.05797820987362,113.964882130106,低折扣,超高利润,916.149029303832,高等教育,False,低频,夏
2023,5,Q2,华东,食品,产品35,中价,2610.7248215873224,6,0.0917106407431465,197.59524444060816,9.600087700937502,24.03839852584173,22.89330634278196,435.12080359788706,低折扣,低利润,2861.3566940898495,中等教育,False,低频,春
2024,5,Q2,华东,服装,产品32,低价,1809.276346547288,5,0.1573501722656929,679.6254842743608,43.00346890911447,17.544010976088313,1.2857807039672862,361.85526930945764,中等折扣,超高利润,2587.3279377147132,其他,False,中频,春
2022,6,Q2,西南,电子产品,产品48,中价,1936.6421293149888,2,0.1955604280942817,101.34631451713514,31.206085477878464,26.1914371887936,5.830449961497797,968.3210646574944,中等折扣,超高利润,2540.99232758963,中等教育,False,低频,夏
2022,7,Q3,华南,食品,产品44,中价,3144.5200583629658,2,0.2338449050653585,732.2217592873909,49.37303660943208,46.30313402691585,26.21323025019576,1572.2600291814829,高折扣,超高利润,4697.065097969448,高等教育,True,中频,夏
2023,1,Q1,华南,食品,产品40,中价,3621.718754984792,7,0.2301512155347182,353.81478949114785,33.63929346887821,22.418029102608195,2.0461749012829937,517.388393569256,高折扣,超高利润,4840.039355591528,其他,True,中频,冬
2023,9,Q3,华东,服装,产品24,低价,641.9576344784881,2,0.2918066229783256,684.2396106131408,42.53502124698463,30.31884487616448,18.464124655414597,320.97881723924405,高折扣,超高利润,915.014450700553,中等教育,False,低频,秋
2023,3,Q1,西北,电子产品,产品17,中价,274.3921309517343,6,0.0857524345990228,379.14774411015605,40.98932342578579,41.133483549885504,14.348277605168551,45.73202182528905,低折扣,超高利润,386.86360896244634,高等教育,False,中频,春
2022,4,Q2,华北,电子产品,产品7,中价,4972.2184831600025,5,0.021333212464031,154.1118347349034,20.545751816072094,24.220963897177604,32.431324117697,994.4436966320005,低折扣,高利润,5993.798152462921,高等教育,False,高频,春
2024,10,Q4,西北,美妆,产品43,高价,1240.368909686204,4,0.1036970806625577,412.0488806975323,16.682478135494524,15.509381086686574,3.4454616097091524,310.092227421551,中等折扣,中利润,1447.2931818440768,高等教育,False,低频,秋
2022,1,Q1,西北,食品,产品1,中价,363.7695720514495,7,0.222988342567223,121.54679136844211,24.37221125441795,49.7536586772365,22.504175835000648,51.96708172163564,高折扣,高利润,452.42826063112085,中等教育,True,低频,冬
2024,11,Q4,华东,电子产品,产品35,中价,1030.389112570008,8,0.1314334953099885,581.1144422271764,26.02586049839767,48.04568858534719,26.481027874526635,128.798639071251,中等折扣,高利润,1298.5567455981557,高等教育,False,高频,秋
2022,10,Q4,华东,电子产品,产品32,中价,290.8934471074747,4,0.2453365291768258,50.54201682798498,15.803811587148974,42.95656261064813,28.160807346315178,72.72336177686867,高折扣,中利润,336.86569940770283,高等教育,False,低频,秋
2024,3,Q1,华东,家居,产品36,低价,2019.873383624141,1,0.1647979095558044,532.0464828038611,45.256904300793735,35.97682457236651,18.8269375687454,2019.873383624141,中等折扣,超高利润,2934.005547848123,高等教育,False,低频,春
2022,2,Q1,西南,家居,产品13,低价,4031.768743811489,1,0.2789375167891509,887.5049606245855,29.41465380352907,18.268953263136364,14.39218247090024,4031.768743811489,高折扣,高利润,5217.699561962531,高等教育,True,低频,冬
2023,2,Q1,西北,电子产品,产品6,中价,1772.097803812831,1,0.2843590325997206,839.4945374181691,49.02999764691063,46.10358221738144,31.029693484434542,1772.097803812831,高折扣,超高利润,2640.957315323217,高等教育,True,高频,冬
2022,1,Q1,华南,美妆,产品14,高价,2276.498693703996,1,0.0207913518056246,883.9538826302318,41.45080001208185,17.400050155455293,38.29303811650978,2276.498693703996,低折扣,超高利润,3220.1256145088955,中等教育,True,低频,冬
2024,8,Q3,华北,电子产品,产品37,中价,3410.37519048045,5,0.1369240319137273,922.8283141058362,30.00671871763757,41.036427260457465,31.519176062446665,682.07503809609,中等折扣,超高利润,4433.716881104015,中等教育,True,高频,夏
2022,3,Q1,西南,服装,产品48,低价,2593.580943342413,4,0.1829067183748704,113.48260899693727,47.61681251649616,46.32161755735879,42.01250408011775,648.3952358356032,中等折扣,超高利润,3828.5615185973425,其他,False,中频,春
2022,3,Q1,华南,食品,产品15,中价,4321.083861504489,9,0.0767617622436638,137.45973084695595,27.719366679288814,32.13517281934602,32.55959511574879,480.12042905605426,低折扣,高利润,5518.86094159449,中等教育,False,中频,春
2022,6,Q2,西北,美妆,产品47,高价,4343.574807724207,3,0.122123033813694,561.4367382499973,44.91979306334017,41.13752980510305,34.64322429659921,1447.8582692414022,中等折扣,超高利润,6294.699622905297,其他,False,低频,夏
2023,8,Q3,华东,服装,产品4,低价,148.56240790665285,7,0.2033044623353095,895.0329417401849,21.11651515381125,40.6262794640786,8.38774065049191,21.223201129521836,高折扣,高利润,179.93361128512808,高等教育,True,低频,夏
2022,9,Q3,西北,美妆,产品40,高价,3912.426901767676,8,0.0680202680695084,974.6059619587904,22.038907253184234,13.692098800444096,19.45974435917532,489.0533627209595,低折扣,高利润,4774.683037996883,高等教育,False,中频,秋
2023,9,Q3,华北,服装,产品16,低价,2357.594641184202,6,0.1805944058923357,55.79929816659996,23.815880733691905,35.05660131182381,22.34243456206247,392.932440197367,中等折扣,高利润,2919.076569112543,高等教育,False,低频,秋
2023,4,Q2,西南,食品,产品28,中价,4945.3186523879485,1,0.2092343484492918,362.2163433586536,29.598154067446075,9.20605716069996,12.276899140962737,4945.3186523879485,高折扣,高利润,6409.041686247881,其他,False,中频,春
2022,5,Q2,西南,食品,产品16,中价,2467.837171789632,8,0.02714889332876,220.76531211339352,29.90706215894708,27.85325644118666,24.255753855676662,308.479646473704,低折扣,高利润,3205.894768738359,高等教育,False,低频,春
2022,2,Q1,华北,家居,产品4,低价,4935.790132402658,3,0.1492587948082358,758.4061904419356,27.33795147546879,12.300599666325986,13.79484554576129,1645.2633774675526,中等折扣,高利润,6285.134043729873,高等教育,True,中频,冬
2022,11,Q4,华南,服装,产品45,低价,3797.389869908109,8,0.0789240089772572,643.7919298516616,18.770043811242537,23.735727445839427,31.250092083394303,474.67373373851365,低折扣,中利润,4510.161612173548,高等教育,False,低频,秋
2024,9,Q3,华南,家居,产品26,低价,1318.163934605201,4,0.2173159067994133,128.68915116900695,46.7242909155874,42.484193361429696,21.69269297493974,329.5409836513002,高折扣,超高利润,1934.0666861544883,高等教育,False,低频,秋
2022,8,Q3,西南,服装,产品28,低价,2738.1353985060928,8,0.0568666525610821,488.68684669132176,31.48637438071644,49.4225527833592,21.187505987837568,342.2669248132616,低折扣,超高利润,3600.274961130643,其他,True,中频,夏
2023,3,Q1,西南,家居,产品32,低价,4961.464633445055,1,0.2676713746614319,688.5861171475784,23.34826472862177,19.3081924246828,44.28027136544372,4961.464633445055,高折扣,高利润,6119.88053047875,高等教育,False,高频,春
2022,11,Q4,华东,食品,产品45,中价,4301.899977984426,3,0.129282400955498,781.2153399847973,34.30296323346282,28.938006445242948,18.2675733358731,1433.966659328142,中等折扣,超高利润,5777.579145772769,中等教育,False,低频,秋
2024,12,Q4,华南,美妆,产品2,高价,577.0977795769834,6,0.059400909092266,29.85218268616844,39.55850410144123,28.008411096671985,16.940999033941004,96.18296326283057,低折扣,超高利润,805.3890283802707,其他,True,中频,冬
2022,9,Q3,华北,家居,产品31,低价,3561.2227843689807,9,0.1314065389050988,891.5648782440509,48.23276397027094,47.94806794239797,15.018592336436791,395.6914204854423,中等折扣,超高利润,5278.898964409182,其他,False,中频,秋
2024,3,Q1,华南,服装,产品3,低价,1793.339970766984,2,0.1226231288425583,573.5885691210192,27.479712302041214,26.53626795947481,40.36896572293512,896.669985383492,中等折扣,高利润,2286.144635331261,中等教育,False,中频,春
2024,9,Q3,华东,服装,产品8,低价,134.21308321370577,1,0.1286756878481131,813.7900238103057,10.044432965784146,36.4597792429864,22.85584834831984,134.21308321370577,中等折扣,中利润,147.69402638841854,中等教育,False,低频,秋
2022,2,Q1,西南,食品,产品24,中价,2077.056748232298,3,0.175668388049234,809.8586497141406,24.83446106464436,46.48051548988367,27.400637009147964,692.352249410766,中等折扣,高利润,2592.8825976626163,高等教育,True,中频,冬
2023,12,Q4,西南,服装,产品15,低价,1250.2966664523594,4,0.1563521174740612,197.95413366825943,26.553675265406213,21.8020351791578,8.95601307610538,312.57416661308986,中等折扣,高利润,1582.296383116318,高等教育,True,低频,冬
2024,10,Q4,华东,电子产品,产品43,中价,4112.459425550311,5,0.0449331395042708,119.07039905109676,45.36473351835532,45.59550072104244,24.801463840216783,822.4918851100622,低折扣,超高利润,5978.065685001696,高等教育,False,中频,秋
2022,9,Q3,华北,美妆,产品31,高价,1752.9199833442508,3,0.0196737217939908,724.0743962840884,22.76603458083289,46.28552998509561,13.084520486213483,584.3066611147502,低折扣,高利润,2151.990352926733,高等教育,False,高频,秋
2022,8,Q3,西南,家居,产品9,低价,4154.866100373703,2,0.2188246346179621,164.8626496334029,47.89959191992123,46.87981267852088,33.14802453556661,2077.4330501868517,高折扣,超高利润,6145.030007271852,其他,True,高频,夏
2023,9,Q3,西北,美妆,产品39,高价,102.92990029049702,2,0.167915230778494,851.4381164906765,26.830935847145064,17.17007834621419,37.63124734686481,51.46495014524851,中等折扣,高利润,130.54695580497065,中等教育,False,低频,秋
2024,5,Q2,西南,食品,产品45,中价,1608.3138351279838,7,0.1077002304237791,728.9275890234841,48.8201225440518,23.01600174214813,32.45167045377622,229.7591193039977,中等折扣,超高利润,2393.4946203304044,其他,False,中频,春
2024,11,Q4,西北,家居,产品2,低价,1281.7095501080337,9,0.2425073467494221,843.4071107216099,5.3689244508932985,44.16781587015659,33.13074331589132,142.41217223422598,高折扣,低利润,1350.5235675332183,其他,False,低频,秋
2022,11,Q4,华东,家居,产品8,低价,1244.4800692361937,2,0.116417542278287,306.0225528132526,45.4466918662856,21.162282092618845,23.548886981258747,622.2400346180968,中等折扣,超高利润,1810.0550916393045,高等教育,False,高频,秋
2022,2,Q1,华东,电子产品,产品7,中价,434.1144368507672,7,0.2387895268801822,323.4320798064633,46.90042033745078,32.01138648200773,32.333194478701955,62.01634812153817,高折扣,超高利润,637.7159324793344,高等教育,True,高频,冬
2023,8,Q3,西南,食品,产品44,中价,1016.9089250114585,7,0.0917268382537124,674.5093407828545,48.2459421094346,10.312452826702335,19.598225162359054,145.27270357306548,低折扣,超高利润,1507.5262162781605,其他,True,中频,夏
2023,12,Q4,华南,服装,产品39,低价,2822.192892439537,7,0.0218535892635599,41.131495508358064,5.588444037857668,7.532374465005835,29.665522755302973,403.1704132056481,低折扣,低利润,2979.9095628739174,高等教育,True,中频,冬
2024,6,Q2,西北,电子产品,产品42,中价,1527.669256904948,3,0.2797919081399787,729.2317788740485,12.726537644763903,23.539729527147767,12.397725245302643,509.2230856349827,高折扣,中利润,1722.0886599724413,高等教育,False,高频,夏
2024,8,Q3,华北,电子产品,产品16,中价,2145.2344334128247,7,0.1183653387844119,837.4252401460552,34.419402639195624,31.051243966672285,4.069308541728447,306.4620619161178,中等折扣,超高利润,2883.611310603852,中等教育,True,中频,夏
2022,11,Q4,西南,美妆,产品35,高价,1946.647713701224,1,0.2378077718548133,421.011950738063,6.146271128079821,22.671460101152363,19.19282362136661,1946.647713701224,高折扣,低利润,2066.293960093868,其他,False,高频,秋
2024,5,Q2,华北,美妆,产品30,高价,4391.934132499484,1,0.0837432399666913,767.230041787584,7.862404827942533,30.99810965723789,21.31823885434156,4391.934132499484,低折扣,低利润,4737.245773773179,中等教育,False,高频,春
2023,10,Q4,西南,美妆,产品10,高价,4535.965095151526,5,0.1939095336370968,182.86480781243927,14.948549316204886,28.17879692773033,12.28191496030236,907.1930190303052,中等折扣,中利润,5214.026074366092,高等教育,False,低频,秋
2023,2,Q1,华南,电子产品,产品38,中价,2515.489161113714,2,0.2619932619773185,329.0377898812898,28.05978959347479,35.856825317873415,33.019218809918456,1257.744580556857,高折扣,高利润,3221.3301269688864,高等教育,True,高频,冬
2022,6,Q2,华南,服装,产品18,低价,1717.7641565464617,9,0.012493206701994,974.5619134793726,29.56561516700634,34.228959397942546,4.236221074956285,190.86268406071795,低折扣,高利润,2225.631696547761,高等教育,False,高频,夏
2023,5,Q2,华南,家居,产品5,低价,623.3234496115819,7,0.2491907294058267,986.464891824525,6.541750525707696,24.091056644296103,10.800926272684295,89.04620708736884,高折扣,低利润,664.0997146534069,高等教育,False,高频,春
2023,12,Q4,华南,美妆,产品29,高价,4771.6741089722655,4,0.1713999014915785,517.4790024913721,12.6665262851689,24.124785818893848,33.93684761195958,1192.9185272430664,中等折扣,中利润,5376.079464227836,高等教育,True,中频,冬
2023,12,Q4,华东,服装,产品39,低价,395.11203001145753,4,0.1822415261725707,934.9270935492382,27.48675530005949,11.33502530055044,20.233468044560546,98.77800750286438,中等折扣,高利润,503.71550686180444,中等教育,True,低频,冬
2023,5,Q2,华东,食品,产品34,中价,1558.4863600845742,2,0.1569474002417948,527.5033712762861,31.72732794245324,28.09573574434066,32.03247945772975,779.2431800422871,中等折扣,超高利润,2052.9524384870097,其他,False,中频,春
2022,1,Q1,西北,美妆,产品43,高价,1560.5243857330204,5,0.2623425309850927,298.6722468795457,11.678076341879692,31.423060766106357,25.969378622478235,312.10487714660405,高折扣,中利润,1742.7636148325716,高等教育,True,中频,冬
2022,2,Q1,华北,家居,产品45,低价,1669.966302087053,4,0.0130300071706912,274.23029521778415,22.94786353761368,26.44202288092218,42.83136099988395,417.49157552176325,低折扣,高利润,2053.1878902141234,高等教育,True,低频,冬
